army general,Army generals command large divisions of the army They perform management duties administrative duties and planning and strategic duties They develop policies for the improvement of the military and general defence and ensure the nations safety
absorbent pad machine operator,Absorbent pad machine operators tend a machine that takes in cellulose fibres and compresses them to a highly absorbent pad material for use in hygienic products such as diapers and tampons
import export manager in waste and scrap,Import export managers in waste and scrap install and maintain procedures for crossborder business coordinating internal and external parties
choreologist,Choreologists are specialised creators of dance in specific styles or traditions such as ethnic dance early dance or baroque dance Their work is contextualised historically and sociologically as an expression of the human group that developed it Choreologists analyse dance from intrinsic aspects theory practice and epistemology of movements in itself They also study dance from the extrinsic perspective the social ethnological etnographical and sociological context in which dance is developed
varnish maker,Varnish makers operate equipment and mixers for varnish production by melting mixing and cooking the required chemical ingredients according to specifications
tax inspector,Tax inspectors are responsible for the calculation of taxation and the ensurance of its timely payment by individuals and organisations They provide information and guidance concerning taxation legislation and examine financial documents and accounts to ensure compliance with legislation They also examine records to investigate fraud
checkout supervisor,Checkout supervisors oversee cashiers in department stores and other big stores
fitness instructor,Fitness instructors build fitness participation of new and existing members through fitness experiences that meet their needs They deliver fitness instruction to individuals with the use of equipment or to a group through fitness classes Both individual and group instructors have the purpose of promoting and delivering safe and effective exercise  Depending on the specific situation some additional knowledge skills and competences may be required
community health worker,Community health workers provide advice and information about various health subjects to the community They can assist with pre and postnatal care give nutritional advice and help individuals stop smoking Community health workers develop health and prevention programmes
organ builder,Organ builders create and assemble parts to build organs according to specified instructions or diagrams They sand wood tune test and inspect the finished instrument
soap tower operator,Soap tower operators control monitor and maintain tower operations using the control panel in order to produce soap powders They inspect operating units to ensure the parameters of flow of oil air perfume or steam are according to specifications
animal feed supervisor,Animal feed supervisors supervise the manufacturing process of animal feeds They control quality take samples for labs follow up on lab results and take measures according to the results
energy assessor,Energy assessors determine the energy performance of buildings They create an Energy Performance Certificate EPC which indicates what the estimated energy consumption of a property is Furthermore they give advice on how to improve energy conservation
wholesale merchant in chemical products,Wholesale merchants in chemical products investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
laser beam welder,Laser beam welders set up and tend laser beam welding machines designed to join separate metal workpieces together through the use of a laser beam radiating a concentrated heat source that allows for precise welding
market vendor,Market vendors sell products such as fruit vegetables and household products on organised outdoor or indoor market places They use sales techniques to recommend their goods to passersby
mover,Movers are responsible for the physical handling of goods and belongings to be relocated or transported from one place to the other They disassemble goods machinery or belongings for transporting and assemble or install them in the new location They ensure that objects are well protected and packed secured and placed correctly in trucks and transports
foreign language correspondence clerk,Foreign language correspondence clerks read and reply to a companys correspondence in foreign languages They also perform clerical duties
talent agent,Talent agents represent artists authors performers and athletes They promote their clients in order to attract prospective employers Talent agents set up public appearances auditions and performances They take care of contract negotiations
wholesale merchant in tobacco products,Wholesale merchants in tobacco products investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
food regulatory advisor,Food regulatory advisors are extrajudicial or judiciary technical experts They ensure food industry practices comply with the regulatory norms They perform audits make diagnosis and monitor activities of inspection These experts have expertise in food processing food analysis quality safety certification traceability They update review and approve labelling designs develop nutrition facts panels and ensure that products and labels meet appropriate standards and regulations
electricity distribution worker,Electricity distribution workers construct and maintain electric power transmission and distribution systems They maintain and repair powerlines compliant with safety regulations
supply chain assistant,Supply chain assistants work closely together with managers in the operations processes namely purchasing manufacturing and distribution processes They help with administrative and pragmatic follow up of actions such as invoicing drafting and preparation of contracts and purchasing orders reconciliation of inventory against documents and communication with distribution channels
geochemist,Geochemists study the characteristics and chemical elements in minerals rocks and soils and how they interact with hydrological systems They coordinate the collection of samples and indicate the suite of metals to be analysed
hunter,Hunters track and pursue animals with the intention of trapping or killing them They hunt animals for the purpose of gaining food and other animal products recreation trade or wildlife management Hunters specialise in the skill of tracking down and shooting animals with weapons such as rifles and bows They also use devices to trap animals for similar purposes
aviation safety officer,Aviation safety officers plan and develop safety procedures for aviation companies They study safety regulations and restrictions relative to aviation company operations Hence they direct activities of personnel in order to safeguard the application of safety measures in compliance with regulations
test engineer,Test engineers plan and perform detailed quality tests during various phases of the design process to make sure that the systems are properly installed and function correctly They analyse the data collected during tests and produce reports They are also responsible for the safety of the test operations
religious studies lecturer,Religious studies lecturers are subject professors teachers or lecturers who instruct students who have obtained an upper secondary education diploma in their own specialised field of study theology which is predominantly academic in nature They work with their university research assistants and university teaching assistants for the preparation of lectures and of exams for grading papers and exams and for leading review and feedback sessions for the students They also conduct academic research in their respective field of theology publish their findings and liaise with other university colleagues
ICT environmental manager,"ICT environmental managers know the green ICT legal framework understand the role of the ICT network configurations in the economy and energy resources deployment and evaluate the impact of CO2 footprint of each ICT resource in the organisations network They plan and manage the implementation of environmental strategies for ICT networks and systems by conducting applied research developing organisational policy and devising strategies to meet sustainability targets They ensure that the whole organisation uses ICT resources in a way that is as friendly as possible for the environment
"
crop production worker," Crop production workers carry out practical activities and assist in the production of agronomical crops  
"
level crossing signalperson,Level crossing signalpersons operate equipment in the safeguarding of level crossings according to safety regulations They supervise the traffic situation arround the level crossing and communicate with traffic controllers drivers and other signalpeople when necessary 
aircraft interior technician,Aircraft interior technicians manufacture assemble and repair interior components for aircrafts such as seats carpeting door panels ceiling lighting etc They also replace entertainment equipment such as video systems They inspect incoming materials and prepare the vehicle interior for new components
pill maker operator,Pill maker operators tend the pilling machine that create pills in various sizes and shapes They also fill the machine with necessary materials open valves to control the flow of the materials and regulate the temperature of the machine
air force pilot,Air force pilots operate aircrafts in combat missions patrol missions or search and rescue missions They ensure aircraft maintenance and communicate with air force bases and other vessels to ensure safety and efficiency in operations
programme manager,Programme managers coordinate and oversee several projects working simultaneously They ensure workability and compatibility among projects ensuring that overall each one of the projects under the management of project managers turn out profitable and leveraging one to the other
hazardous waste technician,Hazardous waste technicians dispose of materials that have been in contact with or are ignitable corrosive reactive toxic or a combination of the aforementioned hazardous traits They remove the waste from industrial facilities or households and transport them to a treatment facility to ensure they are treated and disposed of according to regulations They may also advise on the proper treatment of hazardous waste and aid in the cleanup of hazardous waste spills
technical sales representative,Technical sales representatives act for a business to sell its merchandise while providing technical insight for customers
mutual fund broker,Mutual fund brokers handle and raise cash from shareholders in order to invest them in stocks bonds and moneymarket securities They engage with investors by making inquiries about the clients mutual funds account status and transaction procedures Mutual fund brokers make use of their expertise in investment theory market experience and research to pick the most approapriate investments for their fund portfolio They ensure that the mutual funds operations are in compliance with legal requirements
motor vehicle upholsterer,Motor vehicle upholsterers create manufacturing templates manufacture and assemble interior components for cars buses trucks etc They use power tools hand tools and shop equipment to prepare and fasten materials They also inspect incoming materials and prepare the vehicle interior for trim items
video designer,Video designers develop a projected image design concept for a performance and supervise the execution of it Their work is based on research and artistic vision Their design is influenced by and influences other designs and must be conform with these designs and the overall artistic vision Therefore the designers work closely with artistic directors operators and the artistic team Video designers prepare media fragments to be used in a performance which can involve recording composing manipulating and editing During rehearsals and performance they coach the operators to obtain optimal timing and manipulation Video  designers develop plans mapping cue lists and other documentation to support the operators and production crew Video designers sometimes also work as autonomous artists creating video art outside a performance context
road maintenance technician,Road maintenance technicians inspect and manage roads in enclosed areas for maintenance and repair They help to relieve traffic safely and smoothly and check if traffic signs roads and pavements are in good condition
primary school head teacher,Primary school head teachers manage the daytoday activities of a primary school or elementary school They manage staff make decisions concerning admissions and are responsible for meeting curriculum standards which are ageappropriate for primary school students and facilitate social and academic development education They also ensure the school meets the national education requirements set by law
glass beveller,Glass bevellers measure cut assemble and install flat glass and mirrors They also load and unload glass mirrors and equipment drive to installation sites install metal or wood frameworks that need to be fitted with glass and work according to client specifications
vermouth manufacturer,Vermouth manufacturers perform all the production processes required to produce vermouth They mix ingredients and botanicals with wine and other spirits They perform maceration mixing and filtering of beverages together with the botanicals Moreover they manage the maturation of the beverages and forecast when the vermouth is ready for bottling
green coffee coordinator," Green coffee coordinators organise and manage the operations performed by workers in coffee plants and plan the functioning of machines that blend various types of green coffee beans 
"
accounting analyst,Accounting analysts evaluate the financial statements of clients usually companies which include the income sheet the balance sheet the statement of cash flows and additional notes to other financial statements They interpret and implement new accounting systems and accounting procedures and will analyse and determine if the proposed systems conform to accounting regulations and meet user information requirements
ground rigger,"Ground riggers assist level riggers assembling temporary suspension structures to support performance equipment Their work is based on instruction and plans They work indoor as well as outdoor They cooperate closely with high riggers 
 "
bulldozer operator,Bulldozer operators operate a heavy vehicle to move earth rubble or other material over the ground
policy officer,Policy officers research analyse and develop policies in various public sectors and shape and implement these policies to improve the existing regulation around the sector They evaluate effects of existing policies and report findings to the government and members of the public Policy officers work closely with partners external organisations or other stakeholders and provide them with regular updates
scrap metal operative,Scrap metal operative cut big sheets of metal scrap in order to prepare them for being used in a smelter
sergeant,Sergeants command squads as a second in command They allocate tasks and duties supervise equipment and ensure proper training of staff They also advise commanding officers and perform support duties
scraper operator,Scraper operators work with a mobile piece of heavy equipment that scrapes the top layer of the ground and deposits it in a hopper to be hauled off They drive the scraper over the surface to be scraped adapting the speed of the machine to the hardness of the surface
power plant manager,Power plant managers supervise operations in power plants which produce and transport energy They coordinate the production of energy in the plant and supervise the construction operation and maintenance of energy transmission and distribution networks and systems
consumer rights advisor,Consumer rights advisors aid consumers with complaints and provide advice and information on rights as a consumer after purchase of products or services They monitor organisations to ensure compliance to consumer rights standards and aid consumers in handling disputes
wire harness assembler,Wire harness assemblers bind wires or cables to form wire harnesses used in electronic and electrical systems and equipment They read electrical wiring plans and tie the wire together according to specifications using cable ties cable lacing electrical conduit and sleeves
train cleaner,Train cleaners keep the interiors of trains tidy and clean They clean out the bins in the different compartments and perform other cleaning activities such as hoovering mopping and deep cleaning
art director,Art directors shape the visual layout of a concept They create innovative designs develop artistic projects  and manage the cooperation between all aspects involved Art directors may perform creative work in theatre marketing advertising video and motion picture fashion or online companies They ensure that the work performed is visually appealing to audiences
domestic cleaner,Domestic cleaners perform all necessary cleaning activities in order to clean their clients houses They vacuum and sweep floors wash dishes launder clothes dust scrub and polish surfaces and disinfect equipment and materials
editor-in-chief,Editorsinchief oversee the production of news stories for newspapers magazines journals and other media They manage the daytoday operations of a publication and make sure it is ready on time
gas processing plant supervisor,Gas processing plant supervisors supervise the processing of gas for utility and energy services by controlling compressors and other processing equipment to ensure standard operation They supervise the maintenance of the equipment and perform tests to detect problems or deviations and to ensure quality
energy analyst,Energy analysts evaluate the consumption of energy in buidings owned by consumers and businesses By analysing existing energy systems they recommend costeffective alternatives Energy analysts suggest efficiency improvements make business analyses and participate in the development of policies concerning the use of traditional fuels transportation and other factors relating to energy consumption
drama teacher,Drama teachers instruct students in a recreational context in the various theatrical genres and dramatic expression forms such as comedy tragedy prose poetry improvisation monologues dialogues etc They provide students with a notion of theatre history and repertoire but mainly focus on a practicebased approach in their courses in which they assist students in experimenting with and mastering different dramatic expression styles and techniques and encourage them to develop their own style They cast direct and produce plays and other performances and coordinate the technical production and the set props and costume usage on stage
costume buyer,Costume buyers work with the costume designer in order to identify the materials for the costumes They buy and rent fabric thread accessories and other items needed to finish the wardrobe Costume buyers may also purchase clothing items off the peg ready made They base their purchases on the sketches of the costume designer
product grader,Product graders perform preventive and operational quality control on products and rescources They inspect grade and evaluate the materials at various stages to make sure it conforms to the desired standard and send the product back for repair or improvement if necessary They work in companies and industrial facilities to ensure the produced commodities achieve quality standards
museum director,Museum directors oversee the management of the art collections artefacts and exposition facilities They secure and sell works of art on the one hand and strive to preserve and maintain the art collection of a museum on the other hand Moreover they also manage finances employees and marketing efforts of the museum
curator of horticulture,Curators of horticulture develop and maintain the botanical collections exhibits and landscapes of a botanical garden
import export manager in clothing and footwear,Import export managers in clothing and footwear install and maintain procedures for crossborder business coordinating internal and external parties
press and stationery specialised seller,Press and stationery specialised sellers sell newspapers and office supplies such as pens pencils paper etc in specialised shops
marine chief engineer,Marine chief engineers are responsible for the entire technical operations of the vessel including engineering electrical and mechanical divisions They are the head of the entire engine department aboard the ship They have overall responsibility for all technical operations and equipment onboard the ship Marine chief engineers collaborate on security survival and health care on board observe the national and international standards of application
furniture upholsterer,Furniture upholsterers provide furniture with padding springs webbing and covers Sometimes they have to remove old padding filling and broken strings before to replace them using tools such as a tack puller chisel or mallet The aim is to provide comfort and beauty to seats as backs of the furniture
audit supervisor,Audit supervisors oversee audit staff planning and reporting and review the audit staffs automated audit work papers to ensure compliance with the companys methodology They prepare reports evaluate general auditing and operating practices and communicate findings to the superior management
communication manager,"
Communication managers as spokespersons the communications issued by the company for both the internal and the external clients For internal clients meaning the employees communication managers ensure that communications reach each one of the employees and further questions can be answered For external parties they coordinate coherence among the messages transmitted in mails printed materials press articles and corporate promotional materials They strive to maintain truthful communications"
warehouse order picker,Warehouse order pickers prepare orders manually They pick up orders and bring them to the delivery platform for processing or in the trade sector to allow customers to pick them up They are expected to complete orders for shipment keeping in mind the quantity and type of goods specified and meeting quality criteria established by the company They also assemble various types of merchandise for shipment and transport orders to shipping locations as specified by a supervisor They typically stack bundled articles on pallet by hand are responsible for wrapping articles on the pallet to secure them while moving and for ensuring the integrity of the pallet
IT auditor,IT auditors perform audits of information systems platforms and operating procedures in accordance with established corporate standards for efficiency accuracy and security They evaluate ICT infrastructure in terms of risk to the organisation and establish controls to mitigate loss They determine and recommend improvements in the current risk management controls and in the implementation of system changes or upgrades
welding coordinator,Welding coordinators supervise the workflow of welding applications They monitor welding processes performed by other welders supervise the staff being sometimes responsible for vocational training They also weld particularly demanding parts Welding coordinators ensure that the necessary welding equipment is ready for usage They mostly coordinate welding applications and related professional activities
police inspector,Police inspectors coordinate and supervise a division in a police department They ensure the divisions compliance with rules and regulations and monitor the performance of personnel as well as assigning tasks to them They perform administrative duties to ensure the maintenance of records and reports and may also develop regulatory guidelines
community social worker,Community social workers help people in disadvantage or excluded from society to change their situation and handle their integration problems They work with communities focusing on specific groups Community social workers liaise closely with social workers schools local authorities and probation officers representing people before policy makers at local and national level
footwear hand sewer,Footwear hand sewers join the cut pieces of leather and other materials using simple tools such as needles pliers and scissors to produce the uppers Also they perform hand stitches for decorative purposes or for assembling the uppers to soles in case of complete footwear
dip tank operator,Dip tank operators set up and tend dip tanks which are coating machines designed to provide otherwise finished work pieces with durable coating by dipping them in a tank of a specific sort of paint preservative or molten zinc
cultural centre director,Cultural centre directors manage operations of a cultural community centre they organise and promote cultural activities and events manage staff and aim to promote the overall inclusion of cultural programmes in the community
radio producer, Radio producers are responsible for organising the making of radio shows They oversee aspects of radio shows such as content audio production resource planning and personnel supervision
sound artist,Sound artists use sound as a main creative medium They express through the creation of sounds their intention and identity Sound art is interdisciplinary in nature and takes on hybrid forms
scanning operator,Scanning operators tend scanners They feed print materials into the machine and set controls on the machine or on a controlling computer to obtain the highest resolution scan
wholesale merchant in clothing and footwear,Wholesale merchants in clothing and footwear investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
nailing machine operator,Nailing machine operators work with machines that nail wooden elements together usually hydraulically They put the elements to be nailed in the right position and monitor the process to prevent downtime
glass installation supervisor,Glass installation supervisor monitor the process of installing plate glass They assign tasks and take quick decisions to resolve problems
pension scheme manager,Pension scheme managers coordinate pension schemes in order to provide benefits in retirement to individuals or organisations They ensure the daily deployment of the pension fund and define the strategic policy for developing new pension packages
sophrologist,Sophrologists aim to reduce their clients stress and produce optimal health and wellbeing by applying a dynamic relaxation method which consists of a specific set of physical and mental exercises on a doctors order
real estate leasing manager,Real estate leasing managers set up the lease or rental efforts of an apartment community and properties not in coownership and also manage the leasing staff They produce track and manage file leasing deposits and documents They also oversee the lease administration and prepare tenancy budgets on an annual and monthly basis They also actively promote the vacancies available in order to get new residents show properties to potential tenants and are present to conclude contracts between landlords and tenants when dealing with private property
ICT network engineer,ICT network engineers implement maintain and support computer networks They also perform network modelling analysis and planning They may also design network and computer security measures They may research and recommend network and data communications hardware and software
prepress operator,Prepress operators create a prepress proof or sample of what the finished product will look like In many printing contracts the client at this stage decides whether the print can go through as planned Since the printing processes for proofs are different from those used in the final process proofs are always an approximation
mattress making machine operator,Mattress making machine operators utilise machines to form mattresses They create pads and coverings and cut spread and attach the padding and cover material over the innerspring assemblies
choirmaster/choirmistress,Choirmasterschoirmistresses manage various aspects of the vocal and sometimes instrumental performances of musical groups such as choirs ensembles or glee clubs
podiatrist,Podiatrists are foot specialists who study foot physiology and pathology from a structural and functional standpoint They assess diagnose and treat physical sporting injuries rehabilitation medical and surgical problems of the foot and lower limb in their clinical practice Podiatrists are active outside the clinical environment in research medicolegal and forensic activities Podiatrists act within the scope of their podiatry training experience and regulating authority of their member country
airspace manager,Airspace managers control activities aimed at developing the European airspace into a continuum that is flexible and reactive to changes of users needs in airspace They aim to optimise the network capacity and improve the performance
social security administrator,Social security administrators direct and develop governmentprovided social security programmes in order to aid public welfare as well as promote social security programmes They supervise staff working in governmental social security and investigate existing policies in order to assess issues and develop improvement proposals
art model,Art models pose for visual artists as reference or inspiration for their creative work They stand model for artists that perform figure drawing paint make sculptures or create photographic art Art models are professional models that use their body to become the object of the artists creation
crane technician,Crane technicians assemble industrial and harbor cranes components They install conveyors and controls Crane technicians perform the final assembly on site and maintain and repair cranes
metal polisher,Metal polishers use metal working equipment and machinery to polish and buff almost finished metal workpieces in order to enhance their smoothness and appearance and to remove oxidisation tarnishing the metal after the other fabrication processes They may operate equipment using diamond solutions siliconmade polishing pads or working wheels with a leather polishing strop and tend to these materials ensuring their effectiveness
telecommunications equipment maintainer,Telecommunications equipment maintainers repair install or maintain mobile or stationary radio transmitting broadcasting and receiving equipment and twoway radio communications systems cellular telecommunications mobile broadband shiptoshore aircrafttoground communications radio equipment in service and emergency vehicles They also focus on communication towers antennas amplifiers and connectors They may test and analyse network coverage
software architect,Software architects create the technical design and the functional model of a software system based on functional specifications They also design the architecture of the system or different modules and components related to the business or customer requirements technical platform computer language or development environment
violin maker,Violin makers create and assemble parts to create violins according to specified instructions or diagrams They sand wood measure and attach strings test quality of strings and inspect the finished instrument
pulp control operator,Pulp control operators operate and monitor multifunction process control machinery and equipment to control the processing of wood scrap pulp recycable paper and other cellulose materials in the production of pulp They set up operate and maintain the machinery analyse the production results and adjust the process when necessary
brokerage firm director,"
Brokerage firm directors organise the activities and the people involved in securities trading They envision strategies aimed at increasing the efficiency of asset trading with a focus on profitability They may also advise clients on appropriate trades"
cytology screener,"Cytology screeners examine under a miscrocope samples of human cells obtained from various body parts such as the female reproductive tract the lung or gastrointestinal tract assist in identifying cell abnormality and disease such as cancer or infectious agents under supervision following the orders of the doctor of medicine The abnormal cells are being transferred to the pathologist for medical diagnosis They may also work under the supervision of a biomedical scientist They do not treat patients or assist in medical treatments 
 "
cabin crew instructor,Cabin crew instructors teach trainees all the matters regarding the operations in aircraft cabins They teach depending on the type of airplane the operation carried out in the aircraft the pre and post flight checks the safety procedures the service equipment and client service procedures and formalities
lottery operator,Lottery operators run the daytoday functions of lotteries They verify and enter data into the system prepare reports and assist the forwarding of company equipment They operate the communication tools used Operators install tear down and maintain equipment
dental hygienist,Dental hygienists work in cleaning and polishing teeth supra and subgingival scaling of the teeth application of prophylactic materials to the teeth collecting data administering comprehensive advice on oral hygiene and the care of the mouth according to patients needs under the supervision of dental practitioners following herhis directions
precision mechanic,Precision mechanics manufacture precision metal components for machines and assemble them into functional units They also build electronic measuring and control components Precision mechanics use milling drilling grinding and honing machines
technical sales representative in the textile machinery industry,Technical sales representatives in the textile machinery industry act for a business to sell its merchandise while providing technical insight for customers
clothing fashion designer,Fashion designers create concepts and make sketches by hand or using softwares of their creative ideas They analyse and interpret fashion trends in order to propose new ideas with high aesthetical value They perform forecasting and market research to put together collections They build collection lines by operating mood or concept boards colour palettes materials drawings and sketches considering among others ergonomical criteria etc
costume designer,"Costume designers develop a costume design concept for a performance a movie or a television program They supervise the execution of it Their work is based on research and artistic vision Their design is influenced by and influences other designs and must be conform with these designs and the overall artistic vision Therefore the designers work closely with artistic directors operators and the artistic team Costume designers develop sketches design drawings patterns or other documentation to support the workshop and performance crew 
 "
assistant clinical psychologist,Assistant clinical psychologists aid psychologists in their work They work in healthcare facilities or private practices where they assist psychologists with their treatment of patients Assistant clinical psychologists are healthcare professionals that can assess patients with psychological tests and aid with therapy as well as performing administrative functions
club host/club hostess,Club hosthostess welcome customers to the club They ensure that clients are well looked after and satisfied
hide grader,Hide graders sort hides skins wet blue and crust depending on the natural characteristics category weight and also magnitude location number and type of defects They compare the batch to specifications provide an attribution of grade and they are in charge of trimming
poultry breeder,Poultry breeders oversee the production and daytoday care of poultry They maintain the health and welfare of poultry
notary,Notaries ensure the authenticity and legitimacy of official documents such as declarations certificates contracts deeds and purchases They examine the documents witness the signing and authenticate them They administer oaths and affirmations and perform other acts of notarisation
education programme coordinator,Education programme coordinators supervise the development and implementation of educational programmes They develop policies for the promotion of education and manage budgets They communicate with education facilities to analyse problems and investigate solutions
répétiteur,Répétiteurs accompany performers usually singers following the instructions of musical conductors in directing rehearsals and guiding the artists in the rehearsal process
letting agent,Letting agents schedule appointments with clients in order to show and lease real estate to prospective residents They assist in marketing the property for rent through advertising and community outreach They are also involved in daily communication and administrative tasks
gas processing plant operator,Gas processing plant operators operate and maintain distribution equipment in a gas distribution plant They distribute gas to utility facilities or consumers and ensure the correct pressure is maintained on gas pipelines They also oversee compliance with scheduling and demand
optomechanical engineering technician,Optomechanical engineering technicians collaborate with engineers in the development of optomechanical devices such as optical tables deformable mirrors and optical mounts Optomechanical engineering technicians build install test and maintain optomechanical equipment prototypes They determine materials and assembly requirements
corporate banking manager,Corporate banking managers offer advice on a broad range of financial goods and services such as securities services credit services cash management insurance products leasing information on merges and acquisitions and capital markets activities to institutions and organisations
creative director,Creative directors manage the team that is responsible for the creation of advertisements and commercials They oversee the whole creation process Creative directors pitch the designs of their team to the client
cider master,Cider masters envision the manufacturing process of cider They ensure brewing quality and follow one of several brewing processes They modify existing brewing formulas and processing techniques in order to develop new cider products and ciderbased beverages
statistical assistant,Statistical assistants collect data and use statistical formulas to execute statistical studies and create reports They create charts graphs and surveys
legal service manager,Legal service managers oversee the general management of a legal service office They not only strive for the highest efficiency and effectiveness when delivering legal services and advice but they also coordinate a team of legally trained professionals They manage different profiles of clients and adjust the legall services to their needs
fermenter operator,Fermenter operators control and maintain the equipment and tanks for the production of active and functional ingredients for pharmaceuticals such as antibiotics or vitamins They also work in the production of cosmetics or personal care products
entertainment journalist,Entertainment journalists research and write articles about cultural and social events for newspapers magazines television and other media They conduct interviews with artists and celebrities and attend events
shelf filler,"Shelf fillers stock and rotate merchandise on shelves identifying and removing expired products They clean the shop after its operational hours ensuring that the shelves are fully stocked for the next day Shelf fillers may use trolleys small forklifts to move stock and ladders to reach high shelves They also give directions to customers in order to locate specific products 
 
 "
horticulture production manager,Horticultural production managers plan the production manage the enterprise and participate in the production
crime journalist,Crime journalists research and write articles about criminal events for newspapers magazines television and other media They conduct interviews and attend court hearings
wholesale merchant in wood and construction materials,Wholesale merchants in wood and construction materials investigate potential wholesale buyers and suppliers and match their needs They conclude trades involving large quantities of goods
secondary school department head,Secondary school department heads manage and supervise their assigned departments to ensure that students are instructed and supported in a safe learning environment They work closely with the secondary school principal to lead and assist school staff and to optimise communication between school management and teachers parents and other districts and schools They facilitating meetings develop and review curriculum programmes observe staff when the principal delegates this work and assume shared responsibility with the principal for financial resource management
healthcare assistant,Healthcare assistants work together in a team with registered nurses within the occupational fields of nursing care and maintenance of people of all agegroups in all diverse acute care settings as well as in primary care environments
import export specialist in waste and scrap,Import export specialists in waste and scrap have and apply deep knowledge of import and export goods including customs clearance and documentation
oil rig motorhand,Oil rig motorhands assume responsibility for the engines powering the drilling equipment They ensure that all other rig equipment operates correctly
cigar inspector,"Cigar inspectors test sort sample and weigh cigars in order to find defects and deviations away from the products specifications
"
human resources officer,Human resources officers develop and implement strategies that help their employers select and retain appropriately qualified staff within that business sector They recruit staff prepare job advertisements interview and shortlist people negotiate with employment agencies and set up working conditions Human resources officers also administer the payroll review salaries and advise on remuneration benefits and employment law They arrange for training opportunities to enhance employees performance
data analyst,Data analysts import inspect clean transform validate model or interpret collections of data with regard to the business goals of the company They ensure that the data sources and repositories provide consistent and reliable data Data analysts use different algorithms and IT tools as demanded by the situation and the current data They might prepare reports in the form of visualisations such as graphs charts and dashboards
beauty salon attendant,Beauty salon attendants schedule clients appointments greet clients on the premises give detailed information on the salons services and treatments and gather clients complaints They clean the salon regularly and ensure all products are in stock and well deposited Beauty salon attendants take payments from clients and may sell various beauty products
chocolate moulding operator," Chocolate moulding operators tend machines and equipment that pour tempered chocolate into moulds to form bars blocks and other shapes of chococlate They monitor machines to ensure that moulds do not jam 
"
wastewater treatment operator,Wastewater treatment operators operate equipment used in a water or wastewater plant They treat and clean drinking water before it is distributed to the consumer and process wastewater to remove harmful substances before returning it to rivers and seas They take samples and perform tests to analyse the water quality
electromechanical equipment assembler,Electromechanical equipment assemblers read and interpret blueprints drawings and instructions to assemble or modify electromechanical equipment or devices They inspect and test the completed units to guarantee good working order and compliance with specifications and standards
